name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,city,latitude,longitude,has_online_delivery,is_delivering_now,has_table_booking
The Basement Lounge,Drinks Only,3.1,Average,4,R,250,3,Mulbarton,Johannesburg South,-26.3104240000,28.0494360000,0,0,0
Stones Bedfordview,Drinks Only,3.2,Average,14,R,250,3,"Key West Shopping Centre, Bedfordview",East Rand,-26.1806160000,28.1350720000,0,0,0
Randlords,Contemporary,3.3,Average,11,R,0,1,Braamfontein,Inner City,-26.1938950000,28.0318470000,0,0,0
Babylon,Drinks Only,3.4,Average,13,R,350,4,"Illovo Muse Centre, Illovo",Sandton,-26.1305000000,28.0501666667,0,0,0
Movida,"Finger Food, Beverages",3.5,Good,53,R,350,4,Sunninghill,Sandton,-26.0368511245,28.0587760450,0,0,0
Madison Avenue,Drinks Only,0,Not rated,3,R,200,3,Rivonia,Sandton,-26.0556570000,28.0612420000,0,0,0
The Q - Club,Contemporary,0,Not rated,2,R,300,4,City and Suburban,Inner City,-26.2014850000,28.0587600000,0,0,0
Presleys,Drinks Only,0,Not rated,2,R,200,3,Boksburg,East Rand,0.0000000000,28.2310450000,0,0,0
707 Panyaza,"African, South African",0,Not rated,2,R,300,4,Jabulani,Soweto,-26.2554000000,27.8746900000,0,0,0
And,Finger Food,0,Not rated,2,R,300,4,Newtown,Inner City,-26.2012290000,28.0290610000,0,0,0
De New Cafe,African,0,Not rated,1,R,200,3,Rosettenville,Johannesburg South,-26.2503900000,28.0517780000,0,0,0
ONYX,Finger Food,0,Not rated,1,R,350,4,Fourways,Sandton,-26.1067051000,28.0536449000,0,0,0
Addictshun,Drinks Only,0,Not rated,2,R,0,1,Braamfontein,Inner City,-26.1922620000,28.0350440000,0,0,0
DeCalabash Restaurant & Sports Bar,South African,0,Not rated,0,R,140,2,Germiston,East Rand,-26.2171340000,28.1658310000,0,0,0
Nextasy Underground,Drinks Only,0,Not rated,0,R,150,2,Germiston,East Rand,-26.2097170000,28.1589990000,0,0,0
Apache's Bar & Night Club,"Finger Food, American",0,Not rated,0,R,300,4,Alberton,Johannesburg South,-26.3257840000,28.1272750000,0,0,0
Underground Dance Cafe,Pizza,0,Not rated,0,R,300,4,Marshalltown,Inner City,-26.2050490000,28.0451320000,0,0,0
Club Africa,"African, Finger Food",0,Not rated,0,R,200,3,Benoni,East Rand,-26.1872480000,28.3225530000,0,0,0
Victoria Lake Club ,"Burger, Fast Food",0,Not rated,0,R,200,3,Germiston,East Rand,-26.2268800000,28.1635780000,0,0,0
Truth,Drinks Only,0,Not rated,0,R,0,1,Halfway House,Midrand,-26.0041010000,28.1241010000,0,0,0
Clockwise Lounge LTD,Drinks Only,0,Not rated,0,R,200,3,Germiston,East Rand,-26.3233000000,28.2066760000,0,0,0
The Woods,Finger Food,0,Not rated,0,R,300,4,Newtown,Inner City,-26.2003250000,28.0277500000,0,0,0
Snack Cafe,Beverages,3.0,Average,4,R,80,1,"Trade Route Mall, Lenasia",Soweto,-26.3260950000,27.8666710000,0,0,0
Smooch,"Desserts, Ice Cream, Frozen Yogurt",3.1,Average,9,R,100,2,"Green Valley Shopping Centre, Edenvale",East Rand,-26.1183730000,28.1567030000,0,0,0
Paul's Homemade Ice Cream,Desserts,3.1,Average,4,R,90,1,Sandown,Sandton,-26.1090074698,28.0571199954,0,0,0
Coco,Beverages,3.2,Average,11,R,0,1,"The Zone, Rosebank, Sandton",Johannesburg,-26.1450000000,28.0426666667,0,0,0
Coco,Beverages,3.3,Average,11,R,0,1,Rivonia,Sandton,-26.0579420000,28.0601280000,0,0,0
Coco,Beverages,3.3,Average,10,R,0,1,"Clearwater Mall, Strubens Valley, Roodeport",Roodepoort,-26.1281117318,27.9047554359,0,0,0
Coco,Beverages,3.4,Average,9,R,60,1,Cyrildene,Inner City,-26.1766600000,28.1006300000,0,0,0
Paul's Homemade Ice Cream,Desserts,3.5,Good,9,R,110,2,"Hyde Park Corner, Hyde Park",Sandton,0.0000000000,0.0000000000,0,0,0
The Deli Counter,"Mediterranean, Deli",3.6,Good,17,R,120,2,Bedfordview,East Rand,-26.1776161487,28.1366256184,0,0,0
Crumbs and Cream ,Ice Cream,3.8,Good,74,R,80,1,Illovo,Sandton,0.0000000000,0.0000000000,0,0,0
Coco,Beverages,0,Not rated,1,R,0,1,"Cresta Shopping Centre, Cresta",Randburg,-26.1345415319,27.9736033827,0,0,0
Gourmet Samosserie ,Fast Food,0,Not rated,1,R,0,1,"Morningview Shopping Centre, Morningside",Sandton,-26.1075663000,28.0567007000,0,0,0
Ice Cream I Love You,Ice Cream,0,Not rated,0,R,0,1,Mayfair,Inner City,0.0000000000,0.0000000000,0,0,0
Marcel's,"Desserts, Ice Cream, Frozen Yogurt",0,Not rated,0,R,100,2,"Fourways Mall, Fourways",Sandton,-26.0187130618,28.0079078302,0,0,0
One-Juice,Juices,0,Not rated,0,R,90,1,Parkhurst,Johannesburg,-26.1403274776,28.0174011737,0,0,0
Coco,Beverages,0,Not rated,0,R,0,1,"Cradlestone Mall, Krugersdorp , West Rand",West Rand,-26.0609980000,27.8370690000,0,0,0
Gilroy's Brewery,Steak,3.8,Good,172,R,300,4,Muldersdrift,West Rand,-26.0226700000,27.8688010000,0,0,0
The Soul Shack,"South African, Contemporary, Pizza",2.8,Average,13,R,300,4,Boksburg,East Rand,-26.1925590000,28.2536910000,0,0,0
Burlesque Dinner Theatre,"Continental, Finger Food",3.0,Average,4,R,300,4,Bedfordview,East Rand,-26.1827000000,28.1198380000,0,0,0
Sin & Taxes,Drinks Only,4.4,Very Good,61,R,300,4,Rosebank,Johannesburg,-26.1489980000,28.0345700000,0,0,0
Liquor On The Run,Drinks Only,0,Not rated,1,R,0,1,"Mexican Food & Tequila Festival, Parktown North ",Johannesburg,-26.1436390000,28.0138530000,0,0,0
Blomplek Premium Lifestyle,"African, Finger Food",0,Not rated,1,R,300,4,Orlando West,Soweto,-26.2428780000,27.9330200000,0,0,0
The Vault - Faircity Mapungubwe Hotel,Finger Food,0,Not rated,0,R,400,4,Marshalltown,Inner City,-26.2080500000,28.0368380000,0,0,0
Day Of The Dead Bar,Drinks Only,0,Not rated,0,R,100,2,"Mexican Food & Tequila Festival, Parktown North ",Johannesburg,-26.1436390000,28.0138530000,0,0,0
Matlombe Lounge,African,0,Not rated,0,R,260,3,Newtown,Inner City,-26.2029970000,28.0302470000,0,0,0
High End Brands,Drinks Only,0,Not rated,0,R,0,1,"Mexican Food & Tequila Festival, Parktown North ",Johannesburg,-26.1436390000,28.0138530000,0,0,0
Oh My Cake!,"Patisserie, Bakery, Desserts",3.2,Average,4,R,100,2,Fourways,Sandton,-26.0233080000,28.0163050000,0,0,0
Oregano,Patisserie,3.8,Good,21,R,100,2,Linden,Randburg,-26.1372900000,27.9945690000,0,0,0
Patisserie de Paris,"Bakery, Desserts, Patisserie, Cafe",3.9,Good,114,R,80,1,Blairgowrie,Randburg,-26.1131580000,28.0141680000,0,0,0
The Victorian Secret,"Patisserie, Cafe",3.9,Good,68,R,190,2,Benoni,East Rand,-26.1948600000,28.3052540000,0,0,0
XO Patisserie,Patisserie,4.0,Very Good,66,R,82,1,Melville,Johannesburg,-26.1758060000,28.0080680000,0,0,0
B-Tempted Home Industry,Bakery,0,Not rated,1,R,180,2,"Glenvista Shopping Centre, Glenvista",Johannesburg South,-26.2866200000,28.0528850000,0,0,0
Wiesenhof,"Cafe, Pizza",2.9,Average,6,R,300,4,Benoni,East Rand,-26.1471660000,28.3523170000,0,0,0
Wiesenhof,"Cafe, Pizza",0,Not rated,3,R,300,4,Benoni,East Rand,-26.1951050000,28.3080800000,0,0,0
Designer Bites,Desserts,0,Not rated,0,R,90,1,Woodmead,Sandton,-26.0572700000,28.0892580000,0,0,0
Fujifilm cooking experience with Izelle Hoffman,"Healthy Food, Bakery",3.2,Average,6,R,2400,4,Bryanston,Sandton,-26.0814780000,28.0271990000,0,0,0
Parsley on Thyme,South African,0,Not rated,1,R,100,2,Orlando West,Soweto,0.0000000000,0.0000000000,0,0,0
Wine Not,Contemporary,0,Not rated,1,R,300,4,Sandown,Sandton,-26.0895180000,28.0846750000,0,0,0
GoGourmet,Contemporary,0,Not rated,0,R,250,3,Halfway Gardens,Midrand,-25.9460100000,28.1216810000,0,0,0
